time,g_time_Re,g_time_Im
1.0714953837430532,4.9252685516973e-05,-0.00014635893737737727
1.0742253082876212,4.8733757133813784e-05,-0.00014635893737737645
1.0769552328321896,4.824073429722497e-05,-0.00014635893737737795
1.0796851573767576,4.772426889960405e-05,-0.00014635893737737705
1.082415081921326,4.7232870599021556e-05,-0.00014635893737737496
1.0851450064658945,4.671883577689884e-05,-0.00014635893737737618
1.0878749310104625,4.6228999089054115e-05,-0.000146358937377378
1.090604855555031,4.571735882254837e-05,-0.00014635893737737748
1.0933347800995994,4.522901604037025e-05,-0.00014635893737737797
1.0960647046441674,4.471973525023121e-05,-0.00014635893737737757
1.0987946291887358,4.4232827598935454e-05,-0.00014635893737737803
1.1015245537333043,4.372586971525443e-05,-0.00014635893737737683
1.1042544782778723,4.324033436477837e-05,-0.00014635893737737648
1.1069844028224407,4.2735661805349844e-05,-0.00014635893737737938
1.1097143273670091,4.22514431080825e-05,-0.00014635893737737876
1.1124442519115771,4.174901812550751e-05,-0.00014635893737737786
1.1151741764561456,4.12660579969034e-05,-0.00014635893737737618
1.117904101000714,4.076584157590036e-05,-0.00014635893737737784
1.120634025545282,4.028408754049625e-05,-0.00014635893737737694
1.1233639500898505,3.9786040905113804e-05,-0.00014635893737737626
1.126093874634419,3.9305438726896735e-05,-0.0001463589373773778
1.128823799178987,3.8809521499610254e-05,-0.00014635893737737765
1.1315537237235553,3.833002134243153e-05,-0.00014635893737737773
1.1342836482681238,3.783619424908649e-05,-0.00014635893737737754
1.1370135728126918,3.735774558316762e-05,-0.0001463589373773775
1.1397434973572602,3.6865967533232176e-05,-0.00014635893737737692
1.1424734219018287,3.638852243204424e-05,-0.00014635893737737597
1.1452033464463967,3.589875343269297e-05,-0.00014635893737737686
1.147933270990965,3.5422264117239094e-05,-0.00014635893737737735
1.1506631955355335,3.4934463056141514e-05,-0.00014635893737737675
1.1533931200801015,3.445888364524222e-05,-0.00014635893737737654
1.15612304462467,3.397301048284589e-05,-0.00014635893737737746
1.158852969169238,3.349829523685543e-05,-0.000146358937377376
1.1615828937138064,3.301430869764218e-05,-0.00014635893737737773
1.1643128182583748,3.254041304049577e-05,-0.0001463589373773767
1.1670427428029428,3.205827338975955e-05,-0.00014635893737737683
1.1697726673475113,3.158515355463264e-05,-0.00014635893737737735
1.1725025918920797,3.1104820252775796e-05,-0.00014635893737737738
1.1752325164366477,3.0632432721606425e-05,-0.00014635893737737827
1.1779624409812162,3.015386614164874e-05,-0.00014635893737737575
1.1806923655257846,2.9682168178636048e-05,-0.00014635893737737648
1.1834222900703526,2.920532849361726e-05,-0.00014635893737737637
1.186152214614921,2.873427750465667e-05,-0.00014635893737737792
1.1888821391594895,2.825912573434673e-05,-0.0001463589373773772
1.1916120637040575,2.778867981520806e-05,-0.00014635893737737678
1.194341988248626,2.731517704153715e-05,-0.0001463589373773779
1.1970719127931944,2.684529442717836e-05,-0.00014635893737737816
1.1998018373377624,2.6373402483718432e-05,-0.00014635893737737635
1.2025317618823308,2.590404160959395e-05,-0.00014635893737737803
1.2052616864268992,2.5433722354096418e-05,-0.0001463589373773784
1.2079916109714672,2.496484190513368e-05,-0.0001463589373773773
1.2107215355160357,2.449605801257152e-05,-0.00014635893737737748
1.2134514600606041,2.4027616935653946e-05,-0.00014635893737737805
1.2161813846051721,2.356033149330297e-05,-0.0001463589373773774
1.2189113091497406,2.309228883943986e-05,-0.00014635893737737754
1.221641233694309,2.2626465352124002e-05,-0.00014635893737737857
1.224371158238877,2.21587803386745e-05,-0.00014635893737737686
1.2271010827834454,2.1694382827985573e-05,-0.00014635893737737835
1.2298310073280139,2.122701450577297e-05,-0.00014635893737737786
1.2325609318725819,2.0764007169190415e-05,-0.00014635893737737797
1.2352908564171503,2.02969149124676e-05,-0.00014635893737737727
1.2380207809617183,1.983526303923034e-05,-0.00014635893737737727
1.2407507055062867,1.9368406548709636e-05,-0.00014635893737737746
1.2434806300508552,1.8908075308919243e-05,-0.00014635893737737694
1.2462105545954232,1.844141363416961e-05,-0.00014635893737737822
1.2489404791399916,1.7982368650821605e-05,-0.00014635893737737827
1.25167040368456,1.7515861349125804e-05,-0.00014635893737737648
1.254400328229128,1.7058068949820176e-05,-0.00014635893737737824
1.2571302527736965,1.6591675828214356e-05,-0.00014635893737737865
1.259860177318265,1.6135102694704263e-05,-0.00014635893737737589
1.262590101862833,1.5668783050582373e-05,-0.00014635893737737502
1.2653200264074014,1.5213395875539748e-05,-0.00014635893737737892
1.2680499509519698,1.4747109455860348e-05,-0.00014635893737737724
1.2707798754965378,1.4292875776622727e-05,-0.00014635893737737743
1.2735098000411063,1.3826582263913611e-05,-0.00014635893737737746
1.2762397245856747,1.3373469524478873e-05,-0.00014635893737737697
1.2789696491302427,1.2907128347640992e-05,-0.00014635893737737835
1.2816995736748111,1.2455104471941869e-05,-0.00014635893737737616
1.2844294982193796,1.1988675523375144e-05,-0.0001463589373773767
1.2871594227639476,1.1537708921407708e-05,-0.00014635893737737835
1.289889347308516,1.1071151974304612e-05,-0.00014635893737737767
1.2926192718530845,1.062121109087461e-05,-0.0001463589373773774
1.2953491963976524,1.0154485650489075e-05,-0.00014635893737737748
1.2980791209422209,9.705539115796623e-06,-0.00014635893737737778
1.3008090454867893,9.238604992572536e-06,-0.00014635893737737765
1.3035389700313573,8.790621855596668e-06,-0.00014635893737737613
1.3062688945759258,8.323438699768432e-06,-0.00014635893737737735
1.3089988191204942,7.876388298847083e-06,-0.0001463589373773775
1.3117287436650622,7.408916126115879e-06,-0.0001463589373773764
1.3144586682096306,6.9627679461646345e-06,-0.00014635893737737662
1.3171885927541986,6.494966153381291e-06,-0.00014635893737737738
1.319918517298767,6.049689609819387e-06,-0.00014635893737737697
1.3226484418433355,5.581517830472611e-06,-0.00014635893737737618
1.3253783663879035,5.137082819312134e-06,-0.00014635893737737713
1.328108290932472,4.668500922076893e-06,-0.00014635893737737838
1.3308382154770404,4.2248777733888785e-06,-0.00014635893737737917
1.3335681400216084,3.755845346000741e-06,-0.00014635893737737846
1.3362980645661768,3.3130039989721217e-06,-0.00014635893737737784
1.3390279891107453,2.8434803792989603e-06,-0.00014635893737737637
1.3417579136553133,2.401391219784316e-06,-0.00014635893737737678
1.3444878381998817,1.9313358087037767e-06,-0.00014635893737737746
1.3472177627444502,1.4899694093221635e-06,-0.0001463589373773768
1.3499476872890182,1.0193416777226684e-06,-0.00014635893737737656
1.3526776118335866,5.786689067019749e-07,-0.00014635893737737738
1.355407536378155,1.0742800189605844e-07,-0.0001463589373773772
1.358137460922723,-3.325802688287035e-07,-0.0001463589373773767
1.3608673854672912,-8.044753095081725e-07,-0.00014635893737737678
