omega,Re_G,Im_G
8.113719420631043988e+01,-1.112974435298404001e-02,-7.895595604808852350e-03
8.114940248819239343e+01,-1.112782716790856191e-02,-7.892100752911699116e-03
8.116161260698946478e+01,-1.112590919191694741e-02,-7.888606876688903161e-03
8.117382456297822557e+01,-1.112399041318791471e-02,-7.885113975190902874e-03
8.118603835643494904e+01,-1.112207084589370877e-02,-7.881622048545486661e-03
8.119825398763626367e+01,-1.112015048022737054e-02,-7.878131095517021398e-03
8.121047145685852797e+01,-1.111822933148153177e-02,-7.874641116804385541e-03
8.122269076437845570e+01,-1.111630739169912861e-02,-7.871152108242148934e-03
8.123491191047247639e+01,-1.111438466103195633e-02,-7.867664071209002144e-03
8.124713489541741751e+01,-1.111246114853087046e-02,-7.864177004370609750e-03
8.125935971948977965e+01,-1.111053685655936235e-02,-7.860690909445546687e-03
8.127158638296644710e+01,-1.110861177989408942e-02,-7.857205782090915386e-03
8.128381488612403416e+01,-1.110668592378327539e-02,-7.853721622529601792e-03
8.129604522923949617e+01,-1.110475929563253111e-02,-7.850238431099066869e-03
8.130827741258953267e+01,-1.110283189075646562e-02,-7.846756205269042952e-03
8.132051143645119851e+01,-1.110090370798993802e-02,-7.843274944342004673e-03
8.133274730110125006e+01,-1.109897475470764117e-02,-7.839794650107480625e-03
8.134498500681675637e+01,-1.109704503621221014e-02,-7.836315319393273929e-03
8.135722455387480068e+01,-1.109511455120448971e-02,-7.832836953949533221e-03
8.136946594255228149e+01,-1.109318329701236214e-02,-7.829359550113939789e-03
8.138170917312645258e+01,-1.109125127821656946e-02,-7.825883107672041913e-03
8.139395424587431194e+01,-1.108931849798534125e-02,-7.822407626780252671e-03
8.140620116107319859e+01,-1.108738496089897718e-02,-7.818933105675848413e-03
8.141844991900015316e+01,-1.108545066722908638e-02,-7.815459546695576257e-03
8.143070051993262837e+01,-1.108351560947334197e-02,-7.811986944307025733e-03
8.144295296414776431e+01,-1.108157979930132070e-02,-7.808515299815903254e-03
8.145520725192305633e+01,-1.107964324291312204e-02,-7.805044614683248443e-03
8.146746338353574401e+01,-1.107770593181963206e-02,-7.801574885942129910e-03
8.147972135926343640e+01,-1.107576787137690491e-02,-7.798106111246165019e-03
8.149198117938341568e+01,-1.107382906836332746e-02,-7.794638293501601929e-03
8.150424284417337617e+01,-1.107188951809227710e-02,-7.791171430436054368e-03
8.151650635391071376e+01,-1.106994922171113116e-02,-7.787705519215372754e-03
8.152877170887319380e+01,-1.106800818755037004e-02,-7.784240562482774330e-03
8.154103890933828325e+01,-1.106606641904279292e-02,-7.780776558734384812e-03
8.155330795558384693e+01,-1.106412390768054914e-02,-7.777313504684581560e-03
8.156557884788742285e+01,-1.106218066562744858e-02,-7.773851403030586360e-03
8.157785158652687585e+01,-1.106023668287142540e-02,-7.770390251184209132e-03
8.159012617178008497e+01,-1.105829197209158045e-02,-7.766930047400395255e-03
8.160240260392474454e+01,-1.105634653363129875e-02,-7.763470792587903908e-03
8.161468088323890413e+01,-1.105440036497013119e-02,-7.760012485054199223e-03
8.162696101000034332e+01,-1.105245347184598964e-02,-7.756555125593821848e-03
8.163924298448719696e+01,-1.105050585737047709e-02,-7.753098714324525680e-03
8.165152680697731569e+01,-1.104855752233028718e-02,-7.749643247166328706e-03
8.166381247774891960e+01,-1.104660846006658148e-02,-7.746188724023064798e-03
8.167609999707995883e+01,-1.104465868837479874e-02,-7.742735147337680840e-03
8.168838936524872452e+01,-1.104270819475578445e-02,-7.739282512946503087e-03
8.170068058253325205e+01,-1.104075698673887516e-02,-7.735830819127991961e-03
8.171297364921191786e+01,-1.103880507093802678e-02,-7.732380070311154104e-03
8.172526856556284258e+01,-1.103685244363234591e-02,-7.728930261084979332e-03
8.173756533186447371e+01,-1.103489910480795998e-02,-7.725481394891798269e-03
8.174986394839503134e+01,-1.103294506309079187e-02,-7.722033467517101096e-03
8.176216441543306246e+01,-1.103099031689167182e-02,-7.718586478896483603e-03
8.177446673325682980e+01,-1.102903486595147378e-02,-7.715140430497403889e-03
8.178677090214497980e+01,-1.102707871381876023e-02,-7.711695317793633604e-03
8.179907692237587469e+01,-1.102512186935969592e-02,-7.708251144783945415e-03
8.181138479422823195e+01,-1.102316432150264418e-02,-7.704807907030697227e-03
8.182369451798049909e+01,-1.102120608133628707e-02,-7.701365603599499322e-03
8.183600609391139358e+01,-1.101924715430574291e-02,-7.697924237470401068e-03
8.184831952229968977e+01,-1.101728752076333237e-02,-7.694483804508663906e-03
8.186063480342396304e+01,-1.101532721412369978e-02,-7.691044306225421935e-03
8.187295193756312983e+01,-1.101336621282064665e-02,-7.687605739616684870e-03
8.188527092499585081e+01,-1.101140452928322730e-02,-7.684168107799748196e-03
8.189759176600115609e+01,-1.100944215748548768e-02,-7.680731405159135078e-03
8.190991446085774896e+01,-1.100747910939081468e-02,-7.677295635076324641e-03
8.192223900984475904e+01,-1.100551538462087552e-02,-7.673860796433067295e-03
8.193456541324098907e+01,-1.100355097752232433e-02,-7.670426885508694302e-03
8.194689367132563973e+01,-1.100158589586214611e-02,-7.666993904866628226e-03
8.195922378437759903e+01,-1.099962013707093955e-02,-7.663561850195859185e-03
8.197155575267615291e+01,-1.099765371067969524e-02,-7.660130724151349366e-03
8.198388957650026043e+01,-1.099568661616055938e-02,-7.656700527292501120e-03
8.199622525612929280e+01,-1.099371885664750421e-02,-7.653271254814407974e-03
8.200856279184232278e+01,-1.099175042574715086e-02,-7.649842909594461830e-03
8.202090218391879262e+01,-1.098978132787645223e-02,-7.646415487891294362e-03
8.203324343263784613e+01,-1.098781157439037738e-02,-7.642988989931244481e-03
8.204558653827901082e+01,-1.098584116270247442e-02,-7.639563416076433112e-03
8.205793150112151579e+01,-1.098387008847500138e-02,-7.636138767714052700e-03
8.207027832144497381e+01,-1.098189835887534993e-02,-7.632715039541609556e-03
8.208262699952869923e+01,-1.097992598525092227e-02,-7.629292234440874024e-03
8.209497753565231903e+01,-1.097795294647260604e-02,-7.625870349087327492e-03
8.210732993009547442e+01,-1.097597926365194085e-02,-7.622449385564542858e-03
8.211968418313760765e+01,-1.097400492883380575e-02,-7.619029339908395086e-03
8.213204029505855885e+01,-1.097202994964008825e-02,-7.615610213524988577e-03
8.214439826613782714e+01,-1.097005433092071262e-02,-7.612192007356277310e-03
8.215675809665532370e+01,-1.096807806141370141e-02,-7.608774719256349364e-03
8.216911978689067553e+01,-1.096610116119980417e-02,-7.605358347624598808e-03
8.218148333712386489e+01,-1.096412361303750541e-02,-7.601942892110013887e-03
8.219384874763458981e+01,-1.096214543375871597e-02,-7.598528354330714302e-03
8.220621601870291784e+01,-1.096016662235469070e-02,-7.595114730286196131e-03
8.221858515060863226e+01,-1.095818717465919107e-02,-7.591702020784634949e-03
8.223095614363190009e+01,-1.095620709402719828e-02,-7.588290226715950840e-03
8.224332899805256147e+01,-1.095422639351623269e-02,-7.584879345805773873e-03
8.225570371415089710e+01,-1.095224506382762135e-02,-7.581469377907052408e-03
8.226808029220681817e+01,-1.095026310347966235e-02,-7.578060321119814945e-03
8.228045873250067643e+01,-1.094828052717651719e-02,-7.574652176974945410e-03
8.229283903531249678e+01,-1.094629732651556699e-02,-7.571244943810086919e-03
8.230522120092267357e+01,-1.094431350227842784e-02,-7.567838619413843476e-03
8.231760522961135962e+01,-1.094232906469801321e-02,-7.564433206193120485e-03
8.232999112165893507e+01,-1.094034401617026940e-02,-7.561028703270118376e-03
8.234237887734587957e+01,-1.093835835660882799e-02,-7.557625108623391638e-03
8.235476849695241697e+01,-1.093637208436255837e-02,-7.554222421210020182e-03
8.236715998075916900e+01,-1.093438519750876588e-02,-7.550820640421414438e-03
8.237955332904647321e+01,-1.093239771051933776e-02,-7.547419768145820045e-03
8.239194854209503660e+01,-1.093040961397726864e-02,-7.544019800490173178e-03
8.240434562018526776e+01,-1.092842091582044151e-02,-7.540620739055668709e-03
8.241674456359795897e+01,-1.092643161722666768e-02,-7.537222582563373081e-03
8.242914537261360408e+01,-1.092444172124327172e-02,-7.533825331591579785e-03
8.244154804751308063e+01,-1.092245122755169592e-02,-7.530428982490530374e-03
8.245395258857696774e+01,-1.092046013856705355e-02,-7.527033537447535075e-03
8.246635899608624243e+01,-1.091846845345162235e-02,-7.523638994264418220e-03
8.247876727032154065e+01,-1.091647618192576573e-02,-7.520245354971416898e-03
8.249117741156392469e+01,-1.091448331140244636e-02,-7.516852614851368686e-03
8.250358942009415841e+01,-1.091248986356974787e-02,-7.513460778277392636e-03
8.251600329619334673e+01,-1.091049583308739690e-02,-7.510069840468714016e-03
8.252841904014232455e+01,-1.090850121056098458e-02,-7.506679801644030280e-03
8.254083665222232469e+01,-1.090650600820606241e-02,-7.503290663442269137e-03
8.255325613271425311e+01,-1.090451023079605335e-02,-7.499902422674692253e-03
8.256567748189941369e+01,-1.090251387552466401e-02,-7.496515081207832595e-03
8.257810070005879766e+01,-1.090051694446270321e-02,-7.493128635349645232e-03
8.259052578747372308e+01,-1.089851943631155000e-02,-7.489743088163480951e-03
8.260295274442552227e+01,-1.089652136634892791e-02,-7.486358437760868602e-03
8.261538157119532855e+01,-1.089452271781555029e-02,-7.482974681769140150e-03
8.262781226806464474e+01,-1.089252350236083293e-02,-7.479591820013618483e-03
8.264024483531468945e+01,-1.089052372331744158e-02,-7.476209854363941726e-03
8.265267927322706498e+01,-1.088852338242327078e-02,-7.472828783760343020e-03
8.266511558208306099e+01,-1.088652247621577605e-02,-7.469448604978375615e-03
8.267755376216436503e+01,-1.088452101225028702e-02,-7.466069318083545271e-03
8.268999381375235203e+01,-1.088251899209590270e-02,-7.462690926490856379e-03
8.270243573712879481e+01,-1.088051641751243068e-02,-7.459313426192065548e-03
8.271487953257516779e+01,-1.087851328608658956e-02,-7.455936817286743304e-03
8.272732520037330062e+01,-1.087650960306254730e-02,-7.452561097541484346e-03
8.273977274080476718e+01,-1.087450537125176503e-02,-7.449186268641746871e-03
8.275222215415149662e+01,-1.087250059393842991e-02,-7.445812332040084233e-03
8.276467344069511967e+01,-1.087049527032149174e-02,-7.442439281929409851e-03
8.277712660071766493e+01,-1.086848940573461979e-02,-7.439067120656570400e-03
8.278958163450083418e+01,-1.086648299252422276e-02,-7.435695848038556023e-03
8.280203854232676974e+01,-1.086447604248770744e-02,-7.432325462264540925e-03
8.281449732447724443e+01,-1.086246855781642165e-02,-7.428955964276080966e-03
8.282695798123438635e+01,-1.086046053311432238e-02,-7.425587353129709488e-03
8.283942051288032360e+01,-1.085845197896376929e-02,-7.422219628652890026e-03
8.285188491969699953e+01,-1.085644289540660390e-02,-7.418852788070045938e-03
8.286435120196674120e+01,-1.085443327267460699e-02,-7.415486833403336572e-03
8.287681935997154881e+01,-1.085242313255161198e-02,-7.412121762926264512e-03
8.288928939399383466e+01,-1.085041245792094274e-02,-7.408757575148330193e-03
8.290176130431569845e+01,-1.084840126061899918e-02,-7.405394272226312712e-03
8.291423509121963775e+01,-1.084638954695296177e-02,-7.402031853971211342e-03
8.292671075498783750e+01,-1.084437731059634952e-02,-7.398670315400822199e-03
8.293918829590285213e+01,-1.084236455858813251e-02,-7.395309659981785452e-03
8.295166771424698027e+01,-1.084035128465605721e-02,-7.391949883482649107e-03
8.296414901030287581e+01,-1.083833750288069366e-02,-7.388590990664910783e-03
8.297663218435288002e+01,-1.083632321191510192e-02,-7.385232979052981303e-03
8.298911723667974627e+01,-1.083430840898852963e-02,-7.381875844760288179e-03
8.300160416756591530e+01,-1.083229309399936016e-02,-7.378519591511189038e-03
8.301409297729422576e+01,-1.083027727568057312e-02,-7.375164216019468831e-03
8.302658366614720364e+01,-1.082826095022646623e-02,-7.371809719699235104e-03
8.303907623440774444e+01,-1.082624412367116234e-02,-7.368456100543233252e-03
8.305157068235847362e+01,-1.082422680484931496e-02,-7.365103361404929869e-03
8.306406701028238615e+01,-1.082220898144573527e-02,-7.361751495896187540e-03
8.307656521846219277e+01,-1.082019066377147218e-02,-7.358400508132888380e-03
8.308906530718087424e+01,-1.081817184847105873e-02,-7.355050396049464187e-03
8.310156727672148236e+01,-1.081615255062762931e-02,-7.351701160312013213e-03
8.311407112736682734e+01,-1.081413275121259968e-02,-7.348352799149449575e-03
8.312657685940014574e+01,-1.081211247480809261e-02,-7.345005312395877332e-03
8.313908447310433303e+01,-1.081009170898801844e-02,-7.341658701319835577e-03
8.315159396876268261e+01,-1.080807045693994023e-02,-7.338312961913911851e-03
8.316410534665818943e+01,-1.080604872192202949e-02,-7.334968095606241544e-03
8.317661860707424637e+01,-1.080402651137085841e-02,-7.331624103733545318e-03
8.318913375029393364e+01,-1.080200382637724020e-02,-7.328280983217264934e-03
8.320165077660071518e+01,-1.079998065481525132e-02,-7.324938732715122539e-03
8.321416968627774224e+01,-1.079795701790394608e-02,-7.321597356306783558e-03
8.322669047960859245e+01,-1.079593290311841453e-02,-7.318256848510738648e-03
8.323921315687650235e+01,-1.079390832625338158e-02,-7.314917211710225513e-03
8.325173771836512060e+01,-1.079188327004445246e-02,-7.311578445542780622e-03
8.326426416435776900e+01,-1.078985775955002349e-02,-7.308240548609705109e-03
8.327679249513818149e+01,-1.078783177632062530e-02,-7.304903519824710798e-03
8.328932271098977935e+01,-1.078580533315815979e-02,-7.301567360141421152e-03
8.330185481219636756e+01,-1.078377843526630298e-02,-7.298232070254657110e-03
8.331438879904145267e+01,-1.078175107642577110e-02,-7.294897647061713945e-03
8.332692467180893914e+01,-1.077972325972544575e-02,-7.291564091196169918e-03
8.333946243078240457e+01,-1.077769498922668927e-02,-7.288231399635037785e-03
8.335200207624575341e+01,-1.077566626883826560e-02,-7.284899576924200315e-03
8.336454360848291856e+01,-1.077363710319810194e-02,-7.281568620139860885e-03
8.337708702777761971e+01,-1.077160748082351370e-02,-7.278238527319036769e-03
8.338963233441396028e+01,-1.076957741782385604e-02,-7.274909302024577633e-03
8.340217952867574525e+01,-1.076754690834776790e-02,-7.271580939229289539e-03
8.341472861084717749e+01,-1.076551596045670703e-02,-7.268253441965817803e-03
8.342727958121214726e+01,-1.076348456290918479e-02,-7.264926807486444572e-03
8.343983244005494271e+01,-1.076145274242417370e-02,-7.261601036804930104e-03
8.345238718765951091e+01,-1.075942047803473897e-02,-7.258276129572757175e-03
8.346494382431023951e+01,-1.075738777414753447e-02,-7.254952083332088901e-03
8.347750235029118926e+01,-1.075535464499892749e-02,-7.251628900186281833e-03
8.349006276588679043e+01,-1.075332109087810684e-02,-7.248306579820139317e-03
8.350262507138121748e+01,-1.075128709769342106e-02,-7.244985118382279467e-03
8.351518926705900014e+01,-1.074925268699465294e-02,-7.241664519420619450e-03
8.352775535320435552e+01,-1.074721785156048520e-02,-7.238344782073786662e-03
8.354032333010192701e+01,-1.074518259252908725e-02,-7.235025901860713676e-03
8.355289319803601700e+01,-1.074314691277914249e-02,-7.231707882563762069e-03
8.356546495729132573e+01,-1.074111081243606276e-02,-7.228390724123619909e-03
8.357803860815228347e+01,-1.073907430686290958e-02,-7.225074424376277775e-03
8.359061415090357627e+01,-1.073703737781456051e-02,-7.221758980266837318e-03
8.360319158582996124e+01,-1.073500003824904778e-02,-7.218444396787275855e-03
8.361577091321596811e+01,-1.073296228975044279e-02,-7.215130668656502717e-03
8.362835213334651030e+01,-1.073092413725025042e-02,-7.211817799264520594e-03
8.364093524650623124e+01,-1.072888556816596964e-02,-7.208505786077783195e-03
8.365352025298010119e+01,-1.072684660828692772e-02,-7.205194630324700256e-03
8.366610715305286305e+01,-1.072480723751040831e-02,-7.201884330833943117e-03
8.367869594700958658e+01,-1.072276746859744667e-02,-7.198574886270248281e-03
8.369128663513505728e+01,-1.072072730788607015e-02,-7.195266298882682134e-03
8.370387921771445860e+01,-1.071868674427481349e-02,-7.191958564850797243e-03
8.371647369503267555e+01,-1.071664579214309972e-02,-7.188651684917161076e-03
8.372907006737497682e+01,-1.071460444067000133e-02,-7.185345658979383314e-03
8.374166833502629004e+01,-1.071256270321742192e-02,-7.182040487893441572e-03
8.375426849827201181e+01,-1.071052058523007389e-02,-7.178736171601632875e-03
8.376687055739715504e+01,-1.070847807135048325e-02,-7.175432705302301623e-03
8.377947451268715895e+01,-1.070643517743029988e-02,-7.172130093668177032e-03
8.379208036442716434e+01,-1.070439189811060385e-02,-7.168828335263579404e-03
8.380468811290269571e+01,-1.070234824074885703e-02,-7.165527427721277327e-03
8.381729775839897911e+01,-1.070030420438110134e-02,-7.162227371197418466e-03
8.382990930120159589e+01,-1.069825979682126858e-02,-7.158928166583554409e-03
8.384252274159587159e+01,-1.069621501585486453e-02,-7.155629814341827634e-03
8.385513807986740176e+01,-1.069416986243783459e-02,-7.152332310967724621e-03
8.386775531630185299e+01,-1.069212433221615986e-02,-7.149035657686902100e-03
8.388037445118463609e+01,-1.069007844210360762e-02,-7.145739855644623641e-03
8.389299548480158819e+01,-1.068803217845948166e-02,-7.142444901627198646e-03
8.390561841743823379e+01,-1.068598555786696817e-02,-7.139150798199100055e-03
8.391824324938046686e+01,-1.068393857709009492e-02,-7.135857543358744941e-03
8.393086998091389717e+01,-1.068189123090080780e-02,-7.132565135549590214e-03
8.394349861232453236e+01,-1.067984353334852643e-02,-7.129273578301080841e-03
8.395612914389803905e+01,-1.067779547043212068e-02,-7.125982868443171865e-03
8.396876157592051015e+01,-1.067574705634305628e-02,-7.122693004835117803e-03
8.398139590867774018e+01,-1.067369829102288170e-02,-7.119403987843352967e-03
8.399403214245586469e+01,-1.067164917503166284e-02,-7.116115819089749266e-03
8.400667027754076344e+01,-1.066959971514508040e-02,-7.112828496668463160e-03
8.401931031421869989e+01,-1.066754991274437153e-02,-7.109542022063906203e-03
8.403195225277559643e+01,-1.066549975912977830e-02,-7.106256391215226911e-03
8.404459609349781601e+01,-1.066344926703422478e-02,-7.102971607126814559e-03
8.405724183667138050e+01,-1.066139843789000452e-02,-7.099687665458448253e-03
8.406988948258270966e+01,-1.065934726255979119e-02,-7.096404572255929875e-03
8.408253903151795328e+01,-1.065729575303909007e-02,-7.093122320922459929e-03
8.409519048376350270e+01,-1.065524391654653485e-02,-7.089840916430323152e-03
8.410784383960584876e+01,-1.065319174051562560e-02,-7.086560352985748698e-03
8.412049909933122649e+01,-1.065113924561630378e-02,-7.083280636189473456e-03
8.413315626322628304e+01,-1.064908641391995939e-02,-7.080001760989208109e-03
8.414581533157736715e+01,-1.064703325473558004e-02,-7.076723728493523359e-03
8.415847630467118279e+01,-1.064497977754036082e-02,-7.073446539580638577e-03
8.417113918279416396e+01,-1.064292597408576964e-02,-7.070170193176628093e-03
8.418380396623312834e+01,-1.064087185005080545e-02,-7.066894687571633957e-03
8.419647065527458096e+01,-1.063881741119194341e-02,-7.063620024522179047e-03
8.420913925020542479e+01,-1.063676266259226677e-02,-7.060346204378753834e-03
8.422180975131225011e+01,-1.063470758961836821e-02,-7.057073224104563544e-03
8.423448215888203094e+01,-1.063265220777078086e-02,-7.053801085485856409e-03
8.424715647320147127e+01,-1.063059651953820496e-02,-7.050529788013487620e-03
8.425983269455764457e+01,-1.062854052345381557e-02,-7.047259330124511223e-03
8.427251082323729747e+01,-1.062648421937143102e-02,-7.043989712238477030e-03
8.428519085952758871e+01,-1.062442760957007376e-02,-7.040720934229561211e-03
8.429787280371540703e+01,-1.062237069860023052e-02,-7.037452996674423145e-03
8.431055665608795380e+01,-1.062031348634909569e-02,-7.034185896744422732e-03
8.432324241693220301e+01,-1.061825598055193484e-02,-7.030919638162724111e-03
8.433593008653546974e+01,-1.061619817335346556e-02,-7.027654214755084741e-03
8.434861966518477061e+01,-1.061414007593699214e-02,-7.024389632996007847e-03
8.436131115316746332e+01,-1.061208168668778193e-02,-7.021125886329798206e-03
8.437400455077090555e+01,-1.061002300895695465e-02,-7.017862980874695414e-03
8.438669985828225606e+01,-1.060796404326353089e-02,-7.014600911327866645e-03
8.439939707598907148e+01,-1.060590478813000850e-02,-7.011339680414503499e-03
8.441209620417856740e+01,-1.060384524431292469e-02,-7.008079284702144196e-03
8.442479724313841416e+01,-1.060178542590932416e-02,-7.004819726816532109e-03
8.443750019315591260e+01,-1.059972532683668006e-02,-7.001561005241672443e-03
8.445020505451880410e+01,-1.059766495002506005e-02,-6.998303121543941567e-03
8.446291182751448900e+01,-1.059560429457021696e-02,-6.995046071924373998e-03
8.447562051243079395e+01,-1.059354337620782918e-02,-6.991789859088910243e-03
8.448833110955519032e+01,-1.059148217106580317e-02,-6.988534481300570818e-03
8.450104361917560425e+01,-1.058942070594775034e-02,-6.985279940018490619e-03
8.451375804157960658e+01,-1.058735896183528487e-02,-6.982026232473441223e-03
8.452647437705518030e+01,-1.058529695879449443e-02,-6.978773360242697399e-03
8.453919262588999572e+01,-1.058323468873455242e-02,-6.975521321742571973e-03
8.455191278837213531e+01,-1.058117215967436901e-02,-6.972270118697854527e-03
8.456463486478934044e+01,-1.057910936942108894e-02,-6.969019750468250819e-03
8.457735885542979304e+01,-1.057704632373141981e-02,-6.965770216571704615e-03
8.459008476058131976e+01,-1.057498302171942621e-02,-6.962521514086745557e-03
8.460281258053217357e+01,-1.057291946086733742e-02,-6.959273645968636415e-03
8.461554231557026640e+01,-1.057085565255532281e-02,-6.956026611514094272e-03
8.462827396598386542e+01,-1.056879159091192281e-02,-6.952780409458637553e-03
8.464100753206125205e+01,-1.056672727892289318e-02,-6.949535038926544020e-03
8.465374301409048030e+01,-1.056466272684608403e-02,-6.946290502442568383e-03
8.466648041236000211e+01,-1.056259793118707532e-02,-6.943046799040916359e-03
8.467921972715798518e+01,-1.056053288348745949e-02,-6.939803925889529573e-03
8.469196095877296671e+01,-1.055846760398239728e-02,-6.936561885968849442e-03
8.470470410749318546e+01,-1.055640208438698990e-02,-6.933320676458260695e-03
8.471744917360727811e+01,-1.055433632285374297e-02,-6.930080298404069604e-03
8.473019615740355448e+01,-1.055227033639138078e-02,-6.926840753336883406e-03
8.474294505917075071e+01,-1.055020411182277726e-02,-6.923602039029472417e-03
8.475569587919727610e+01,-1.054813765793003767e-02,-6.920364153041790208e-03
8.476844861777192364e+01,-1.054607097853264841e-02,-6.917127099044161238e-03
8.478120327518320209e+01,-1.054400407052877645e-02,-6.913890876783491957e-03
8.479395985172000394e+01,-1.054193693453597293e-02,-6.910655482783020082e-03
8.480671834767090900e+01,-1.053986958639352607e-02,-6.907420920287442659e-03
8.481947876332489500e+01,-1.053780200730960320e-02,-6.904187186954834424e-03
8.483224109897065546e+01,-1.053573421667263095e-02,-6.900954284401953319e-03
8.484500535489722495e+01,-1.053366620771012396e-02,-6.897722208589970178e-03
8.485777153139338225e+01,-1.053159798256004046e-02,-6.894490963558654387e-03
8.487053962874819035e+01,-1.052952954400548403e-02,-6.891260547676096929e-03
8.488330964725074068e+01,-1.052746089687854603e-02,-6.888030960472124424e-03
8.489608158718995412e+01,-1.052539203677305829e-02,-6.884802200678827484e-03
8.490885544885509262e+01,-1.052332297539862287e-02,-6.881574271202145487e-03
8.492163123253514811e+01,-1.052125370671941687e-02,-6.878347169482370779e-03
8.493440893851946782e+01,-1.051918423406389066e-02,-6.875120894616168661e-03
8.494718856709714316e+01,-1.051711456600535471e-02,-6.871895450273242563e-03
8.495997011855760661e+01,-1.051504469102217121e-02,-6.868670831477623195e-03
8.497275359319002064e+01,-1.051297462795302597e-02,-6.865447041466823247e-03
8.498553899128394562e+01,-1.051090436823788089e-02,-6.862224077802664586e-03
8.499832631312858666e+01,-1.050883391046936871e-02,-6.859001942872764226e-03
8.501111555901358940e+01,-1.050676326885362569e-02,-6.855780634586729205e-03
8.502390672922828685e+01,-1.050469243552986688e-02,-6.852560152424093040e-03
8.503669982406239569e+01,-1.050262141249071537e-02,-6.849340496710386132e-03
8.504949484380531999e+01,-1.050055020854693405e-02,-6.846121669194164643e-03
8.506229178874687591e+01,-1.049847881737064545e-02,-6.842903666420329517e-03
8.507509065917655278e+01,-1.049640724557401698e-02,-6.839686490695410723e-03
8.508789145538425203e+01,-1.049433549696450994e-02,-6.836470141010616251e-03
8.510069417765956246e+01,-1.049226356829497699e-02,-6.833254616736071478e-03
8.511349882629244235e+01,-1.049019146469930448e-02,-6.830039918675813795e-03
8.512630540157259418e+01,-1.048811919335783729e-02,-6.826826045629618388e-03
8.513911390378997623e+01,-1.048604675000012858e-02,-6.823613000591222458e-03
8.515192433323461785e+01,-1.048397413495585732e-02,-6.820400779046207652e-03
8.516473669019633519e+01,-1.048190134709791992e-02,-6.817189381901279238e-03
8.517755097496531391e+01,-1.047982840429604809e-02,-6.813978812170680584e-03
8.519036718783144124e+01,-1.047775528838685265e-02,-6.810769065208636605e-03
8.520318532908503073e+01,-1.047568202091543783e-02,-6.807560144831770535e-03
8.521600539901602644e+01,-1.047360858784458781e-02,-6.804352047134565838e-03
8.522882739791481299e+01,-1.047153499956254841e-02,-6.801144777216636822e-03
8.524165132607147655e+01,-1.046946125175093022e-02,-6.797938327235593554e-03
8.525447718377645856e+01,-1.046738735153163874e-02,-6.794732702745228704e-03
8.526730497131990205e+01,-1.046531330546232076e-02,-6.791527905149093158e-03
8.528013468899237637e+01,-1.046323910646148984e-02,-6.788323930162046965e-03
8.529296633708410980e+01,-1.046116475689833764e-02,-6.785120779537092382e-03
8.530579991588575695e+01,-1.045909026141428680e-02,-6.781918451873543419e-03
8.531863542568761716e+01,-1.045701562439762568e-02,-6.778716947444257332e-03
8.533147286678043031e+01,-1.045494084632093111e-02,-6.775516267446460468e-03
8.534431223945460943e+01,-1.045286592937010733e-02,-6.772316409970722748e-03
8.535715354400096544e+01,-1.045079087151101933e-02,-6.769117376128111138e-03
8.536999678070999664e+01,-1.044871567296322586e-02,-6.765919164326787000e-03
8.538284194987252818e+01,-1.044664034823698968e-02,-6.762721777091926581e-03
8.539568905177938518e+01,-1.044456488838248903e-02,-6.759525214622706495e-03
8.540853808672123648e+01,-1.044248930081008268e-02,-6.756329471845603542e-03
8.542138905498907775e+01,-1.044041358428868943e-02,-6.753134553725866421e-03
8.543424195687366307e+01,-1.043833774068162086e-02,-6.749940458390693739e-03
8.544709679266607338e+01,-1.043626176938787509e-02,-6.746747184407139719e-03
8.545995356265714804e+01,-1.043418567660277935e-02,-6.743554731839565206e-03
8.547281226713808167e+01,-1.043210946677147408e-02,-6.740363104528757261e-03
8.548567290639977045e+01,-1.043003313978583396e-02,-6.737172297628976625e-03
8.549853548073350851e+01,-1.042795668735414794e-02,-6.733982313055413525e-03
8.551139999043026307e+01,-1.042588012333217108e-02,-6.730793150468132417e-03
8.552426643578144194e+01,-1.042380345273573317e-02,-6.727604810611082474e-03
8.553713481707809763e+01,-1.042172666977376171e-02,-6.724417292713314419e-03
8.555000513461169476e+01,-1.041964977669287626e-02,-6.721230596073272251e-03
8.556287738867341375e+01,-1.041757277621961804e-02,-6.718044720845644732e-03
8.557575157955477607e+01,-1.041549567107422081e-02,-6.714859668780357588e-03
8.558862770754706162e+01,-1.041341846142133064e-02,-6.711675436382217967e-03
8.560150577294190555e+01,-1.041134115344121043e-02,-6.708492025970915450e-03
8.561438577603063038e+01,-1.040926374128493120e-02,-6.705309436616345951e-03
8.562726771710498497e+01,-1.040718623474070660e-02,-6.702127669834639576e-03
8.564015159645636288e+01,-1.040510863133826090e-02,-6.698946722373511596e-03
8.565303741437652718e+01,-1.040303093767911552e-02,-6.695766597820311181e-03
8.566592517115722671e+01,-1.040095315412112482e-02,-6.692587295923055866e-03
8.567881486709002559e+01,-1.039887527785489547e-02,-6.689408812917979445e-03
8.569170650246687160e+01,-1.039679731111414936e-02,-6.686231149910510166e-03
8.570460007757941412e+01,-1.039471926834433652e-02,-6.683054309327040449e-03
8.571749559271968621e+01,-1.039264113238526702e-02,-6.679878289187974119e-03
8.573039304817942252e+01,-1.039056291544138144e-02,-6.676703092164682982e-03
8.574329244425072716e+01,-1.038848462333500505e-02,-6.673528713882458975e-03
