omega,Re_G,Im_G
 1.20137659e+02,-1.34327027e-02,-7.15584473e-03
 1.20590606e+02,-1.33029522e-02,-7.07567913e-03
 1.21045260e+02,-1.31706179e-02,-6.99474457e-03
 1.21501628e+02,-1.30357863e-02,-6.91308480e-03
 1.21959717e+02,-1.28985463e-02,-6.83074449e-03
 1.22419534e+02,-1.27589893e-02,-6.74776916e-03
 1.22881083e+02,-1.26172089e-02,-6.66420516e-03
 1.23344373e+02,-1.24733010e-02,-6.58009960e-03
 1.23809410e+02,-1.23273636e-02,-6.49550033e-03
 1.24276200e+02,-1.21794966e-02,-6.41045589e-03
 1.24744750e+02,-1.20298020e-02,-6.32501547e-03
 1.25215066e+02,-1.18783834e-02,-6.23922888e-03
 1.25687156e+02,-1.17253465e-02,-6.15314648e-03
 1.26161025e+02,-1.15707984e-02,-6.06681917e-03
 1.26636681e+02,-1.14148477e-02,-5.98029831e-03
 1.27114131e+02,-1.12576047e-02,-5.89363571e-03
 1.27593380e+02,-1.10991809e-02,-5.80688356e-03
 1.28074436e+02,-1.09396891e-02,-5.72009441e-03
 1.28557306e+02,-1.07792431e-02,-5.63332110e-03
 1.29041997e+02,-1.06179581e-02,-5.54661673e-03
 1.29528515e+02,-1.04559498e-02,-5.46003462e-03
 1.30016867e+02,-1.02933351e-02,-5.37362825e-03
 1.30507061e+02,-1.01302316e-02,-5.28745124e-03
 1.30999102e+02,-9.96675724e-03,-5.20155726e-03
 1.31492999e+02,-9.80303084e-03,-5.11600004e-03
 1.31988758e+02,-9.63917145e-03,-5.03083329e-03
 1.32486386e+02,-9.47529848e-03,-4.94611066e-03
 1.32985890e+02,-9.31153152e-03,-4.86188572e-03
 1.33487277e+02,-9.14799030e-03,-4.77821187e-03
 1.33990555e+02,-8.98479450e-03,-4.69514234e-03
 1.34495730e+02,-8.82206372e-03,-4.61273011e-03
 1.35002810e+02,-8.65991731e-03,-4.53102791e-03
 1.35511802e+02,-8.49847430e-03,-4.45008813e-03
 1.36022712e+02,-8.33785330e-03,-4.36996281e-03
 1.36535549e+02,-8.17817235e-03,-4.29070357e-03
 1.37050320e+02,-8.01954886e-03,-4.21236160e-03
 1.37567031e+02,-7.86209950e-03,-4.13498760e-03
 1.38085690e+02,-7.70594007e-03,-4.05863173e-03
 1.38606305e+02,-7.55118541e-03,-3.98334357e-03
 1.39128883e+02,-7.39794932e-03,-3.90917212e-03
 1.39653431e+02,-7.24634442e-03,-3.83616570e-03
 1.40179956e+02,-7.09648208e-03,-3.76437195e-03
 1.40708467e+02,-6.94847232e-03,-3.69383777e-03
 1.41238970e+02,-6.80242369e-03,-3.62460930e-03
 1.41771473e+02,-6.65844319e-03,-3.55673189e-03
 1.42305984e+02,-6.51663618e-03,-3.49025001e-03
 1.42842511e+02,-6.37710627e-03,-3.42520729e-03
 1.43381060e+02,-6.23995527e-03,-3.36164642e-03
 1.43921639e+02,-6.10528304e-03,-3.29960914e-03
 1.44464257e+02,-5.97318744e-03,-3.23913624e-03
 1.45008920e+02,-5.84376424e-03,-3.18026746e-03
 1.45555637e+02,-5.71710703e-03,-3.12304150e-03
 1.46104416e+02,-5.59330715e-03,-3.06749598e-03
 1.46655263e+02,-5.47245359e-03,-3.01366743e-03
 1.47208187e+02,-5.35463291e-03,-2.96159121e-03
 1.47763196e+02,-5.23992922e-03,-2.91130152e-03
 1.48320297e+02,-5.12842402e-03,-2.86283139e-03
 1.48879498e+02,-5.02019619e-03,-2.81621259e-03
 1.49440808e+02,-4.91532190e-03,-2.77147566e-03
 1.50004235e+02,-4.81387457e-03,-2.72864986e-03
 1.50569785e+02,-4.71592475e-03,-2.68776315e-03
 1.51137468e+02,-4.62154012e-03,-2.64884218e-03
 1.51707291e+02,-4.53078539e-03,-2.61191225e-03
 1.52279262e+02,-4.44372226e-03,-2.57699728e-03
 1.52853390e+02,-4.36040938e-03,-2.54411984e-03
 1.53429682e+02,-4.28090227e-03,-2.51330107e-03
 1.54008147e+02,-4.20525329e-03,-2.48456070e-03
 1.54588794e+02,-4.13351159e-03,-2.45791702e-03
 1.55171629e+02,-4.06572309e-03,-2.43338687e-03
 1.55756662e+02,-4.00193041e-03,-2.41098561e-03
 1.56343900e+02,-3.94217283e-03,-2.39072715e-03
 1.56933352e+02,-3.88648630e-03,-2.37262388e-03
 1.57525027e+02,-3.83490336e-03,-2.35668670e-03
 1.58118933e+02,-3.78745315e-03,-2.34292500e-03
 1.58715077e+02,-3.74416137e-03,-2.33134663e-03
 1.59313470e+02,-3.70505024e-03,-2.32195793e-03
 1.59914118e+02,-3.67013853e-03,-2.31476369e-03
 1.60517031e+02,-3.63944151e-03,-2.30976717e-03
 1.61122217e+02,-3.61297092e-03,-2.30697009e-03
 1.61729685e+02,-3.59073502e-03,-2.30637260e-03
 1.62339443e+02,-3.57273852e-03,-2.30797333e-03
 1.62951500e+02,-3.55898262e-03,-2.31176933e-03
 1.63565865e+02,-3.54946501e-03,-2.31775613e-03
 1.64182546e+02,-3.54417983e-03,-2.32592768e-03
 1.64801552e+02,-3.54311774e-03,-2.33627641e-03
 1.65422891e+02,-3.54626587e-03,-2.34879320e-03
 1.66046574e+02,-3.55360787e-03,-2.36346739e-03
 1.66672607e+02,-3.56512392e-03,-2.38028681e-03
 1.67301001e+02,-3.58079072e-03,-2.39923774e-03
 1.67931765e+02,-3.60058157e-03,-2.42030497e-03
 1.68564906e+02,-3.62446631e-03,-2.44347178e-03
 1.69200434e+02,-3.65241145e-03,-2.46871994e-03
 1.69838359e+02,-3.68438010e-03,-2.49602976e-03
 1.70478689e+02,-3.72033207e-03,-2.52538008e-03
 1.71121433e+02,-3.76022389e-03,-2.55674828e-03
 1.71766600e+02,-3.80400882e-03,-2.59011029e-03
 1.72414199e+02,-3.85163695e-03,-2.62544065e-03
 1.73064240e+02,-3.90305518e-03,-2.66271246e-03
 1.73716732e+02,-3.95820730e-03,-2.70189746e-03
 1.74371684e+02,-4.01703404e-03,-2.74296599e-03
 1.75029106e+02,-4.07947313e-03,-2.78588707e-03
 1.75689006e+02,-4.14545931e-03,-2.83062839e-03
 1.76351394e+02,-4.21492446e-03,-2.87715633e-03
 1.77016279e+02,-4.28779757e-03,-2.92543598e-03
 1.77683671e+02,-4.36400490e-03,-2.97543119e-03
 1.78353579e+02,-4.44346996e-03,-3.02710457e-03
 1.79026013e+02,-4.52611361e-03,-3.08041751e-03
 1.79700982e+02,-4.61185416e-03,-3.13533024e-03
 1.80378496e+02,-4.70060737e-03,-3.19180184e-03
 1.81058565e+02,-4.79228659e-03,-3.24979024e-03
 1.81741197e+02,-4.88680280e-03,-3.30925230e-03
 1.82426403e+02,-4.98406468e-03,-3.37014380e-03
 1.83114193e+02,-5.08397872e-03,-3.43241949e-03
 1.83804575e+02,-5.18644928e-03,-3.49603312e-03
 1.84497561e+02,-5.29137866e-03,-3.56093747e-03
 1.85193159e+02,-5.39866721e-03,-3.62708437e-03
 1.85891380e+02,-5.50821340e-03,-3.69442476e-03
 1.86592233e+02,-5.61991390e-03,-3.76290870e-03
 1.87295729e+02,-5.73366369e-03,-3.83248541e-03
 1.88001877e+02,-5.84935612e-03,-3.90310331e-03
 1.88710687e+02,-5.96688305e-03,-3.97471007e-03
 1.89422170e+02,-6.08613486e-03,-4.04725262e-03
 1.90136335e+02,-6.20700062e-03,-4.12067718e-03
 1.90853192e+02,-6.32936815e-03,-4.19492934e-03
 1.91572753e+02,-6.45312413e-03,-4.26995406e-03
 1.92295026e+02,-6.57815415e-03,-4.34569573e-03
 1.93020023e+02,-6.70434288e-03,-4.42209819e-03
 1.93747752e+02,-6.83157409e-03,-4.49910477e-03
 1.94478226e+02,-6.95973082e-03,-4.57665835e-03
 1.95211454e+02,-7.08869541e-03,-4.65470139e-03
 1.95947446e+02,-7.21834966e-03,-4.73317595e-03
 1.96686213e+02,-7.34857487e-03,-4.81202375e-03
 1.97427765e+02,-7.47925198e-03,-4.89118622e-03
 1.98172113e+02,-7.61026166e-03,-4.97060450e-03
 1.98919267e+02,-7.74148440e-03,-5.05021954e-03
 1.99669239e+02,-7.87280060e-03,-5.12997207e-03
 2.00422038e+02,-8.00409071e-03,-5.20980270e-03
 2.01177675e+02,-8.13523528e-03,-5.28965194e-03
 2.01936161e+02,-8.26611508e-03,-5.36946023e-03
 2.02697506e+02,-8.39661120e-03,-5.44916799e-03
 2.03461723e+02,-8.52660514e-03,-5.52871566e-03
 2.04228820e+02,-8.65597893e-03,-5.60804376e-03
 2.04998810e+02,-8.78461516e-03,-5.68709287e-03
 2.05771702e+02,-8.91239718e-03,-5.76580376e-03
 2.06547509e+02,-9.03920909e-03,-5.84411736e-03
 2.07326241e+02,-9.16493589e-03,-5.92197480e-03
 2.08107908e+02,-9.28946359e-03,-5.99931752e-03
 2.08892523e+02,-9.41267923e-03,-6.07608722e-03
 2.09680096e+02,-9.53447105e-03,-6.15222597e-03
 2.10470638e+02,-9.65472853e-03,-6.22767619e-03
 2.11264160e+02,-9.77334249e-03,-6.30238076e-03
 2.12060675e+02,-9.89020519e-03,-6.37628299e-03
 2.12860192e+02,-1.00052104e-02,-6.44932669e-03
 2.13662724e+02,-1.01182535e-02,-6.52145620e-03
 2.14468282e+02,-1.02292315e-02,-6.59261644e-03
 2.15276877e+02,-1.03380432e-02,-6.66275294e-03
 2.16088520e+02,-1.04445892e-02,-6.73181186e-03
 2.16903223e+02,-1.05487723e-02,-6.79974005e-03
 2.17720998e+02,-1.06504968e-02,-6.86648508e-03
 2.18541856e+02,-1.07496694e-02,-6.93199526e-03
 2.19365809e+02,-1.08461990e-02,-6.99621968e-03
 2.20192869e+02,-1.09399964e-02,-7.05910827e-03
 2.21023047e+02,-1.10309749e-02,-7.12061179e-03
 2.21856354e+02,-1.11190501e-02,-7.18068189e-03
 2.22692804e+02,-1.12041400e-02,-7.23927114e-03
 2.23532407e+02,-1.12861651e-02,-7.29633304e-03
 2.24375176e+02,-1.13650484e-02,-7.35182209e-03
 2.25221121e+02,-1.14407153e-02,-7.40569378e-03
 2.26070257e+02,-1.15130943e-02,-7.45790464e-03
 2.26922594e+02,-1.15821161e-02,-7.50841226e-03
 2.27778144e+02,-1.16477144e-02,-7.55717532e-03
 2.28636920e+02,-1.17098255e-02,-7.60415362e-03
 2.29498934e+02,-1.17683889e-02,-7.64930811e-03
 2.30364197e+02,-1.18233466e-02,-7.69260088e-03
 2.31232723e+02,-1.18746436e-02,-7.73399524e-03
 2.32104524e+02,-1.19222280e-02,-7.77345571e-03
 2.32979611e+02,-1.19660507e-02,-7.81094804e-03
 2.33857998e+02,-1.20060657e-02,-7.84643923e-03
 2.34739696e+02,-1.20422301e-02,-7.87989757e-03
 2.35624719e+02,-1.20745040e-02,-7.91129266e-03
 2.36513078e+02,-1.21028506e-02,-7.94059539e-03
 2.37404787e+02,-1.21272363e-02,-7.96777800e-03
 2.38299858e+02,-1.21476305e-02,-7.99281409e-03
 2.39198303e+02,-1.21640058e-02,-8.01567861e-03
 2.40100136e+02,-1.21763381e-02,-8.03634789e-03
 2.41005368e+02,-1.21846064e-02,-8.05479968e-03
 2.41914014e+02,-1.21887927e-02,-8.07101312e-03
 2.42826085e+02,-1.21888825e-02,-8.08496877e-03
 2.43741595e+02,-1.21848643e-02,-8.09664863e-03
 2.44660557e+02,-1.21767299e-02,-8.10603615e-03
 2.45582984e+02,-1.21644742e-02,-8.11311620e-03
 2.46508888e+02,-1.21480953e-02,-8.11787513e-03
 2.47438283e+02,-1.21275945e-02,-8.12030076e-03
 2.48371183e+02,-1.21029763e-02,-8.12038238e-03
 2.49307599e+02,-1.20742484e-02,-8.11811073e-03
 2.50247546e+02,-1.20414215e-02,-8.11347806e-03
 2.51191037e+02,-1.20045095e-02,-8.10647810e-03
 2.52138085e+02,-1.19635294e-02,-8.09710605e-03
 2.53088703e+02,-1.19185012e-02,-8.08535860e-03
 2.54042906e+02,-1.18694481e-02,-8.07123393e-03
 2.55000706e+02,-1.18163963e-02,-8.05473170e-03
 2.55962117e+02,-1.17593748e-02,-8.03585305e-03
 2.56927153e+02,-1.16984158e-02,-8.01460061e-03
 2.57895828e+02,-1.16335542e-02,-7.99097847e-03
 2.58868154e+02,-1.15648280e-02,-7.96499219e-03
 2.59844147e+02,-1.14922779e-02,-7.93664880e-03
 2.60823819e+02,-1.14159475e-02,-7.90595679e-03
 2.61807185e+02,-1.13358831e-02,-7.87292608e-03
 2.62794258e+02,-1.12521337e-02,-7.83756804e-03
 2.63785053e+02,-1.11647510e-02,-7.79989548e-03
 2.64779583e+02,-1.10737893e-02,-7.75992260e-03
 2.65777863e+02,-1.09793054e-02,-7.71766502e-03
 2.66779906e+02,-1.08813587e-02,-7.67313976e-03
 2.67785728e+02,-1.07800110e-02,-7.62636522e-03
 2.68795342e+02,-1.06753266e-02,-7.57736113e-03
 2.69808762e+02,-1.05673719e-02,-7.52614861e-03
 2.70826003e+02,-1.04562157e-02,-7.47275010e-03
 2.71847079e+02,-1.03419291e-02,-7.41718935e-03
 2.72872005e+02,-1.02245851e-02,-7.35949140e-03
 2.73900795e+02,-1.01042590e-02,-7.29968259e-03
 2.74933464e+02,-9.98102805e-03,-7.23779049e-03
 2.75970027e+02,-9.85497133e-03,-7.17384393e-03
 2.77010497e+02,-9.72616987e-03,-7.10787295e-03
 2.78054890e+02,-9.59470649e-03,-7.03990879e-03
 2.79103221e+02,-9.46066569e-03,-6.96998384e-03
 2.80155504e+02,-9.32413365e-03,-6.89813166e-03
 2.81211755e+02,-9.18519810e-03,-6.82438694e-03
 2.82271988e+02,-9.04394827e-03,-6.74878544e-03
 2.83336218e+02,-8.90047479e-03,-6.67136401e-03
 2.84404461e+02,-8.75486963e-03,-6.59216056e-03
 2.85476731e+02,-8.60722603e-03,-6.51121400e-03
 2.86553044e+02,-8.45763839e-03,-6.42856424e-03
 2.87633415e+02,-8.30620221e-03,-6.34425216e-03
 2.88717859e+02,-8.15301401e-03,-6.25831956e-03
 2.89806392e+02,-7.99817124e-03,-6.17080917e-03
 2.90899028e+02,-7.84177220e-03,-6.08176458e-03
 2.91995785e+02,-7.68391596e-03,-5.99123023e-03
 2.93096676e+02,-7.52470227e-03,-5.89925139e-03
 2.94201718e+02,-7.36423149e-03,-5.80587410e-03
 2.95310926e+02,-7.20260450e-03,-5.71114515e-03
 2.96424316e+02,-7.03992262e-03,-5.61511207e-03
 2.97541904e+02,-6.87628752e-03,-5.51782307e-03
 2.98663705e+02,-6.71180113e-03,-5.41932702e-03
 2.99789736e+02,-6.54656559e-03,-5.31967340e-03
 3.00920012e+02,-6.38068312e-03,-5.21891231e-03
 3.02054550e+02,-6.21425599e-03,-5.11709438e-03
 3.03193365e+02,-6.04738640e-03,-5.01427077e-03
 3.04336473e+02,-5.88017639e-03,-4.91049314e-03
 3.05483892e+02,-5.71272782e-03,-4.80581358e-03
 3.06635636e+02,-5.54514220e-03,-4.70028464e-03
 3.07791723e+02,-5.37752070e-03,-4.59395922e-03
 3.08952169e+02,-5.20996401e-03,-4.48689058e-03
 3.10116989e+02,-5.04257227e-03,-4.37913230e-03
 3.11286202e+02,-4.87544502e-03,-4.27073825e-03
 3.12459822e+02,-4.70868110e-03,-4.16176252e-03
 3.13637868e+02,-4.54237858e-03,-4.05225944e-03
 3.14820355e+02,-4.37663468e-03,-3.94228349e-03
 3.16007300e+02,-4.21154572e-03,-3.83188930e-03
 3.17198720e+02,-4.04720701e-03,-3.72113162e-03
 3.18394632e+02,-3.88371281e-03,-3.61006525e-03
 3.19595053e+02,-3.72115622e-03,-3.49874502e-03
 3.20800000e+02,-3.55962919e-03,-3.38722579e-03
 3.22009489e+02,-3.39922235e-03,-3.27556235e-03
 3.23223539e+02,-3.24002503e-03,-3.16380944e-03
 3.24442166e+02,-3.08212514e-03,-3.05202170e-03
 3.25665388e+02,-2.92560913e-03,-2.94025362e-03
 3.26893221e+02,-2.77056194e-03,-2.82855953e-03
 3.28125684e+02,-2.61706690e-03,-2.71699353e-03
 3.29362793e+02,-2.46520573e-03,-2.60560951e-03
 3.30604566e+02,-2.31505842e-03,-2.49446107e-03
 3.31851022e+02,-2.16670322e-03,-2.38360150e-03
 3.33102176e+02,-2.02021657e-03,-2.27308378e-03
 3.34358048e+02,-1.87567305e-03,-2.16296048e-03
 3.35618655e+02,-1.73314533e-03,-2.05328379e-03
 3.36884014e+02,-1.59270413e-03,-1.94410546e-03
 3.38154144e+02,-1.45441815e-03,-1.83547679e-03
 3.39429063e+02,-1.31835406e-03,-1.72744855e-03
 3.40708789e+02,-1.18457643e-03,-1.62007101e-03
 3.41993339e+02,-1.05314772e-03,-1.51339388e-03
 3.43282733e+02,-9.24128192e-04,-1.40746628e-03
 3.44576988e+02,-7.97575936e-04,-1.30233671e-03
 3.45876122e+02,-6.73546786e-04,-1.19805304e-03
 3.47180154e+02,-5.52094315e-04,-1.09466246e-03
 3.48489103e+02,-4.33269795e-04,-9.92211462e-04
 3.49802987e+02,-3.17122172e-04,-8.90745822e-04
 3.51121825e+02,-2.03698041e-04,-7.90310558e-04
 3.52445635e+02,-9.30416208e-05,-6.90949912e-04
 3.53774436e+02, 1.48052656e-05,-5.92707327e-04
 3.55108247e+02, 1.19803212e-04,-4.95625419e-04
 3.56447087e+02, 2.21915244e-04,-3.99745958e-04
 3.57790974e+02, 3.21106836e-04,-3.05109838e-04
 3.59139928e+02, 4.17345922e-04,-2.11757064e-04
 3.60493969e+02, 5.10602909e-04,-1.19726720e-04
 3.61853114e+02, 6.00850681e-04,-2.90569572e-05
 3.63217383e+02, 6.88064611e-04, 6.02150324e-05
 3.64586796e+02, 7.72222559e-04, 1.48053032e-04
 3.65961372e+02, 8.53304880e-04, 2.34421821e-04
 3.67341131e+02, 9.31294419e-04, 3.19287190e-04
 3.68726091e+02, 1.00617651e-03, 4.02615963e-04
 3.70116273e+02, 1.07793898e-03, 4.84376010e-04
 3.71511697e+02, 1.14657212e-03, 5.64536262e-04
 3.72912381e+02, 1.21206872e-03, 6.43066732e-04
 3.74318347e+02, 1.27442399e-03, 7.19938522e-04
 3.75729613e+02, 1.33363562e-03, 7.95123841e-04
 3.77146200e+02, 1.38970373e-03, 8.68596017e-04
 3.78568128e+02, 1.44263083e-03, 9.40329507e-04
 3.79995416e+02, 1.49242187e-03, 1.01029991e-03
 3.81428087e+02, 1.53908415e-03, 1.07848398e-03
 3.82866158e+02, 1.58262733e-03, 1.14485963e-03
 3.84309651e+02, 1.62306341e-03, 1.20940594e-03
 3.85758587e+02, 1.66040668e-03, 1.27210318e-03
 3.87212986e+02, 1.69467372e-03, 1.33293279e-03
 3.88672868e+02, 1.72588336e-03, 1.39187740e-03
 3.90138254e+02, 1.75405665e-03, 1.44892087e-03
 3.91609165e+02, 1.77921681e-03, 1.50404822e-03
 3.93085621e+02, 1.80138922e-03, 1.55724570e-03
 3.94567644e+02, 1.82060136e-03, 1.60850076e-03
 3.96055255e+02, 1.83688281e-03, 1.65780207e-03
 3.97548474e+02, 1.85026516e-03, 1.70513950e-03
 3.99047324e+02, 1.86078201e-03, 1.75050415e-03
 4.00551824e+02, 1.86846891e-03, 1.79388833e-03
 4.02061996e+02, 1.87336332e-03, 1.83528554e-03
 4.03577862e+02, 1.87550456e-03, 1.87469053e-03
 4.05099444e+02, 1.87493376e-03, 1.91209922e-03
 4.06626762e+02, 1.87169384e-03, 1.94750877e-03
 4.08159838e+02, 1.86582942e-03, 1.98091751e-03
 4.09698694e+02, 1.85738680e-03, 2.01232500e-03
 4.11243353e+02, 1.84641390e-03, 2.04173195e-03
 4.12793835e+02, 1.83296021e-03, 2.06914030e-03
 4.14350162e+02, 1.81707672e-03, 2.09455315e-03
 4.15912358e+02, 1.79881589e-03, 2.11797475e-03
 4.17480443e+02, 1.77823158e-03, 2.13941054e-03
 4.19054440e+02, 1.75537901e-03, 2.15886711e-03
 4.20634372e+02, 1.73031467e-03, 2.17635217e-03
 4.22220260e+02, 1.70309631e-03, 2.19187460e-03
 4.23812127e+02, 1.67378282e-03, 2.20544437e-03
 4.25409996e+02, 1.64243424e-03, 2.21707257e-03
 4.27013890e+02, 1.60911165e-03, 2.22677140e-03
 4.28623830e+02, 1.57387713e-03, 2.23455412e-03
 4.30239841e+02, 1.53679370e-03, 2.24043509e-03
 4.31861944e+02, 1.49792525e-03, 2.24442969e-03
 4.33490163e+02, 1.45733648e-03, 2.24655437e-03
 4.35124520e+02, 1.41509286e-03, 2.24682659e-03
 4.36765040e+02, 1.37126053e-03, 2.24526484e-03
 4.38411744e+02, 1.32590626e-03, 2.24188857e-03
 4.40064657e+02, 1.27909740e-03, 2.23671822e-03
 4.41723802e+02, 1.23090180e-03, 2.22977521e-03
 4.43389202e+02, 1.18138775e-03, 2.22108185e-03
 4.45060882e+02, 1.13062391e-03, 2.21066142e-03
 4.46738863e+02, 1.07867926e-03, 2.19853807e-03
 4.48423172e+02, 1.02562306e-03, 2.18473683e-03
 4.50113830e+02, 9.71524712e-04, 2.16928361e-03
 4.51810863e+02, 9.16453799e-04, 2.15220514e-03
 4.53514293e+02, 8.60479948e-04, 2.13352898e-03
 4.55224147e+02, 8.03672801e-04, 2.11328347e-03
 4.56940446e+02, 7.46101947e-04, 2.09149775e-03
 4.58663217e+02, 6.87836863e-04, 2.06820170e-03
 4.60392483e+02, 6.28946855e-04, 2.04342591e-03
 4.62128268e+02, 5.69500997e-04, 2.01720170e-03
 4.63870598e+02, 5.09568073e-04, 1.98956108e-03
 4.65619497e+02, 4.49216521e-04, 1.96053668e-03
 4.67374989e+02, 3.88514373e-04, 1.93016180e-03
 4.69137100e+02, 3.27529199e-04, 1.89847034e-03
 4.70905855e+02, 2.66328054e-04, 1.86549678e-03
 4.72681278e+02, 2.04977420e-04, 1.83127617e-03
 4.74463395e+02, 1.43543151e-04, 1.79584408e-03
 4.76252231e+02, 8.20904251e-05, 1.75923660e-03
 4.78047812e+02, 2.06836867e-05, 1.72149031e-03
 4.79850162e+02,-4.06134015e-05, 1.68264224e-03
 4.81659307e+02,-1.01738010e-04, 1.64272986e-03
 4.83475274e+02,-1.62628190e-04, 1.60179104e-03
 4.85298087e+02,-2.23222923e-04, 1.55986402e-03
 4.87127772e+02,-2.83462169e-04, 1.51698743e-03
 4.88964356e+02,-3.43286908e-04, 1.47320019e-03
 4.90807864e+02,-4.02639188e-04, 1.42854155e-03
 4.92658322e+02,-4.61462166e-04, 1.38305101e-03
 4.94515757e+02,-5.19700152e-04, 1.33676834e-03
 4.96380195e+02,-5.77298649e-04, 1.28973351e-03
 4.98251663e+02,-6.34204390e-04, 1.24198672e-03
 5.00130186e+02,-6.90365380e-04, 1.19356831e-03
 5.02015792e+02,-7.45730930e-04, 1.14451877e-03
 5.03908507e+02,-8.00251692e-04, 1.09487870e-03
 5.05808358e+02,-8.53879694e-04, 1.04468882e-03
 5.07715371e+02,-9.06568371e-04, 9.93989870e-04
 5.09629575e+02,-9.58272599e-04, 9.42822659e-04
 5.11550996e+02,-1.00894872e-03, 8.91227997e-04
 5.13479660e+02,-1.05855457e-03, 8.39246679e-04
 5.15415597e+02,-1.10704951e-03, 7.86919461e-04
 5.17358832e+02,-1.15439444e-03, 7.34287032e-04
 5.19309394e+02,-1.20055186e-03, 6.81389993e-04
 5.21267310e+02,-1.24548581e-03, 6.28268824e-04
 5.23232607e+02,-1.28916199e-03, 5.74963866e-04
 5.25205314e+02,-1.33154770e-03, 5.21515292e-04
 5.27185459e+02,-1.37261191e-03, 4.67963086e-04
 5.29173069e+02,-1.41232523e-03, 4.14347013e-04
 5.31168173e+02,-1.45065996e-03, 3.60706602e-04
 5.33170800e+02,-1.48759009e-03, 3.07081116e-04
 5.35180976e+02,-1.52309131e-03, 2.53509532e-04
 5.37198731e+02,-1.55714100e-03, 2.00030517e-04
 5.39224094e+02,-1.58971828e-03, 1.46682405e-04
 5.41257093e+02,-1.62080397e-03, 9.35031721e-05
 5.43297756e+02,-1.65038064e-03, 4.05304195e-05
 5.45346114e+02,-1.67843256e-03,-1.21986533e-05
 5.47402194e+02,-1.70494575e-03,-6.46472682e-05
 5.49466026e+02,-1.72990794e-03,-1.16779089e-04
 5.51537639e+02,-1.75330861e-03,-1.68558245e-04
 5.53617063e+02,-1.77513894e-03,-2.19949346e-04
 5.55704327e+02,-1.79539184e-03,-2.70917509e-04
 5.57799460e+02,-1.81406193e-03,-3.21428372e-04
 5.59902492e+02,-1.83114551e-03,-3.71448117e-04
 5.62013453e+02,-1.84664062e-03,-4.20943488e-04
 5.64132373e+02,-1.86054693e-03,-4.69881807e-04
 5.66259282e+02,-1.87286580e-03,-5.18230994e-04
 5.68394209e+02,-1.88360026e-03,-5.65959586e-04
 5.70537186e+02,-1.89275494e-03,-6.13036748e-04
 5.72688242e+02,-1.90033613e-03,-6.59432297e-04
 5.74847409e+02,-1.90635171e-03,-7.05116712e-04
 5.77014716e+02,-1.91081113e-03,-7.50061153e-04
 5.79190194e+02,-1.91372541e-03,-7.94237476e-04
 5.81373874e+02,-1.91510712e-03,-8.37618243e-04
 5.83565787e+02,-1.91497033e-03,-8.80176743e-04
 5.85765964e+02,-1.91333061e-03,-9.21887000e-04
 5.87974436e+02,-1.91020499e-03,-9.62723789e-04
 5.90191235e+02,-1.90561196e-03,-1.00266265e-03
 5.92416392e+02,-1.89957137e-03,-1.04167988e-03
 5.94649938e+02,-1.89210450e-03,-1.07975260e-03
 5.96891905e+02,-1.88323395e-03,-1.11685868e-03
 5.99142324e+02,-1.87298365e-03,-1.15297684e-03
 6.01401229e+02,-1.86137879e-03,-1.18808660e-03
 6.03668650e+02,-1.84844584e-03,-1.22216829e-03
 6.05944619e+02,-1.83421248e-03,-1.25520310e-03
 6.08229170e+02,-1.81870754e-03,-1.28717305e-03
 6.10522333e+02,-1.80196102e-03,-1.31806102e-03
 6.12824143e+02,-1.78400403e-03,-1.34785074e-03
 6.15134631e+02,-1.76486872e-03,-1.37652681e-03
 6.17453830e+02,-1.74458828e-03,-1.40407471e-03
 6.19781773e+02,-1.72319689e-03,-1.43048078e-03
 6.22118492e+02,-1.70072968e-03,-1.45573226e-03
 6.24464022e+02,-1.67722267e-03,-1.47981725e-03
 6.26818395e+02,-1.65271275e-03,-1.50272478e-03
 6.29181644e+02,-1.62723764e-03,-1.52444473e-03
 6.31553804e+02,-1.60083583e-03,-1.54496791e-03
 6.33934907e+02,-1.57354653e-03,-1.56428603e-03
 6.36324987e+02,-1.54540966e-03,-1.58239167e-03
 6.38724079e+02,-1.51646577e-03,-1.59927835e-03
 6.41132215e+02,-1.48675602e-03,-1.61494047e-03
 6.43549431e+02,-1.45632212e-03,-1.62937335e-03
 6.45975760e+02,-1.42520629e-03,-1.64257320e-03
 6.48411237e+02,-1.39345120e-03,-1.65453714e-03
 6.50855897e+02,-1.36109996e-03,-1.66526319e-03
 6.53309773e+02,-1.32819603e-03,-1.67475027e-03
 6.55772901e+02,-1.29478319e-03,-1.68299821e-03
 6.58245316e+02,-1.26090553e-03,-1.69000773e-03
 6.60727052e+02,-1.22660732e-03,-1.69578044e-03
 6.63218145e+02,-1.19193305e-03,-1.70031883e-03
 6.65718630e+02,-1.15692734e-03,-1.70362629e-03
 6.68228542e+02,-1.12163489e-03,-1.70570708e-03
 6.70747917e+02,-1.08610044e-03,-1.70656636e-03
 6.73276791e+02,-1.05036873e-03,-1.70621014e-03
 6.75815199e+02,-1.01448446e-03,-1.70464528e-03
 6.78363178e+02,-9.78492217e-04,-1.70187954e-03
 6.80920763e+02,-9.42436457e-04,-1.69792149e-03
 6.83487991e+02,-9.06361439e-04,-1.69278058e-03
 6.86064897e+02,-8.70311192e-04,-1.68646707e-03
 6.88651520e+02,-8.34329464e-04,-1.67899206e-03
 6.91247894e+02,-7.98459678e-04,-1.67036749e-03
